NC_016147|YP_004929656.1	NC_017248|YP_005604477.1	0.769
NC_016147|YP_004931250.1	NC_017248|YP_005604007.1	1.226
NC_016147|YP_004930054.1	NC_017248|YP_005603846.1	0.833
NC_016147|YP_004929669.1	NC_017248|YP_005604441.1	0.305
NC_016147|YP_004931840.1	NC_017248|YP_005603416.1	1.328
NC_016147|YP_004931227.1	NC_017248|YP_005603627.1	0.848
NC_016147|YP_004931347.1	NC_017248|YP_005604773.1	1.212
NC_016147|YP_004929410.1	NC_017248|YP_005602988.1	0.279
NC_016147|YP_004930367.1	NC_017248|YP_005603899.1	0.707
NC_016147|YP_004929971.1	NC_017248|YP_005604320.1	0.549
NC_016147|YP_004930432.1	NC_017248|YP_005604833.1	1.792
NC_016147|YP_004929823.1	NC_017248|YP_005603632.1	0.269
NC_016147|YP_004929400.1	NC_017248|YP_005604484.1	1.161
NC_016147|YP_004931386.1	NC_017248|YP_005602983.1	1.352
NC_016147|YP_004931468.1	NC_017248|YP_005604514.1	0.15
NC_016147|YP_004929462.1	NC_017248|YP_005603424.1	1.184
NC_016147|YP_004931026.1	NC_017248|YP_005602840.1	0.302
NC_016147|YP_004931743.1	NC_017248|YP_005604235.1	1.619
NC_016147|YP_004929973.1	NC_017248|YP_005603872.1	1.469
NC_016147|YP_004929678.1	NC_017248|YP_005603137.1	0.341
NC_016147|YP_004929066.1	NC_017248|YP_005604676.1	0.521
NC_016147|YP_004931448.1	NC_017248|YP_005604061.1	0.777
NC_016147|YP_004929747.1	NC_017248|YP_005604637.1	1.702
NC_016147|YP_004931557.1	NC_017248|YP_005603793.1	0.581
NC_016147|YP_004930957.1	NC_017248|YP_005603146.1	1.652
NC_016147|YP_004929026.1	NC_017248|YP_005604417.1	0.429
NC_016147|YP_004930589.1	NC_017248|YP_005604848.1	0.75
NC_016147|YP_004929477.1	NC_017248|YP_005604726.1	1.866
NC_016147|YP_004931163.1	NC_017248|YP_005604292.1	0.146
NC_016147|YP_004930428.1	NC_017248|YP_005602978.1	1.151
NC_016147|YP_004929092.1	NC_017248|YP_005603832.1	0.94
NC_016147|YP_004929951.1	NC_017248|YP_005603235.1	2.494
