NC_020238|YP_007420245.1	NC_020238|YP_007422605.1	0.123
NC_020238|YP_007420227.1	NC_020238|YP_007422542.1	0.626
NC_020238|YP_007421326.1	NC_020238|YP_007424397.1	1.435
NC_020238|YP_007423131.1	NC_020238|YP_007423656.1	1.411
NC_020238|YP_007422720.1	NC_020238|YP_007422725.1	0.87
NC_020238|YP_007421825.1	NC_020238|YP_007422887.1	0.205
NC_020238|YP_007419897.1	NC_020238|YP_007424347.1	0.197
NC_020238|YP_007419850.1	NC_020238|YP_007420597.1	0.639
NC_020238|YP_007422865.1	NC_020238|YP_007422948.1	0.508
NC_020238|YP_007419423.1	NC_020238|YP_007419429.1	0.077
NC_020238|YP_007420846.1	NC_020238|YP_007424852.1	0.757
NC_020238|YP_007422864.1	NC_020238|YP_007422947.1	0.377
NC_020238|YP_007420392.1	NC_020238|YP_007421742.1	0.377
NC_020238|YP_007421515.1	NC_020238|YP_007424967.1	1.599
NC_020238|YP_007421386.1	NC_020238|YP_007421515.1	1.599
NC_020238|YP_007422591.1	NC_020238|YP_007422912.1	1.775
NC_020238|YP_007421246.1	NC_020238|YP_007422871.1	0.956
NC_020238|YP_007419382.1	NC_020238|YP_007421365.1	0.121
NC_020238|YP_007422863.1	NC_020238|YP_007422945.1	1.488
NC_020238|YP_007421284.1	NC_020238|YP_007424309.1	0.797
NC_020238|YP_007419836.1	NC_020238|YP_007421694.1	0.512
NC_020238|YP_007419319.1	NC_020238|YP_007422096.1	0.805
NC_020238|YP_007422499.1	NC_020238|YP_007424217.1	0.102
NC_020238|YP_007420846.1	NC_020238|YP_007424965.1	0.757
NC_020238|YP_007420199.1	NC_020238|YP_007421386.1	1.541
NC_020238|YP_007419284.1	NC_020238|YP_007422230.1	2.089
NC_020238|YP_007422134.1	NC_020238|YP_007424027.1	1.162
NC_020238|YP_007419493.1	NC_020238|YP_007421358.1	0.121
NC_020238|YP_007419405.1	NC_020238|YP_007424342.1	0.968
NC_020238|YP_007420858.1	NC_020238|YP_007424397.1	0.925
NC_020238|YP_007419323.1	NC_020238|YP_007419324.1	0.09
NC_020238|YP_007422846.1	NC_020238|YP_007422877.1	1.154
NC_020238|YP_007419880.1	NC_020238|YP_007424601.1	0.12
NC_020238|YP_007421386.1	NC_020238|YP_007423429.1	1.188
NC_020238|YP_007419773.1	NC_020238|YP_007424504.1	1.337
NC_020238|YP_007424027.1	NC_020238|YP_007424965.1	0.802
NC_020238|YP_007424027.1	NC_020238|YP_007424852.1	0.802
NC_020238|YP_007421501.1	NC_020238|YP_007422518.1	0.98
NC_020238|YP_007420139.1	NC_020238|YP_007424398.1	1.478
NC_020238|YP_007422308.1	NC_020238|YP_007424852.1	0.757
NC_020238|YP_007421397.1	NC_020238|YP_007421851.1	0.064
NC_020238|YP_007420016.1	NC_020238|YP_007422961.1	1.793
NC_020238|YP_007422378.1	NC_020238|YP_007424496.1	0.574
NC_020238|YP_007419403.1	NC_020238|YP_007424583.1	0.123
NC_020238|YP_007419924.1	NC_020238|YP_007421175.1	0.959
NC_020238|YP_007421264.1	NC_020238|YP_007424246.1	0.825
NC_020238|YP_007420226.1	NC_020238|YP_007422070.1	1.449
NC_020238|YP_007419520.1	NC_020238|YP_007419883.1	0.197
NC_020238|YP_007424710.1	NC_020238|YP_007424713.1	0.397
NC_020238|YP_007422363.1	NC_020238|YP_007422369.1	1.309
NC_020238|YP_007419406.1	NC_020238|YP_007421593.1	0.293
NC_020238|YP_007420138.1	NC_020238|YP_007424868.1	1.406
NC_020238|YP_007420688.1	NC_020238|YP_007424911.1	1.093
NC_020238|YP_007419756.1	NC_020238|YP_007419826.1	1.466
NC_020238|YP_007419414.1	NC_020238|YP_007423506.1	0.304
NC_020238|YP_007420605.1	NC_020238|YP_007424474.1	0.718
NC_020238|YP_007419709.1	NC_020238|YP_007422278.1	0.131
NC_020238|YP_007419493.1	NC_020238|YP_007422461.1	0.182
NC_020238|YP_007421820.1	NC_020238|YP_007422369.1	1.384
NC_020238|YP_007421435.1	NC_020238|YP_007421437.1	0.673
NC_020238|YP_007420199.1	NC_020238|YP_007424965.1	0.443
NC_020238|YP_007419755.1	NC_020238|YP_007419760.1	0.988
NC_020238|YP_007420105.1	NC_020238|YP_007420386.1	0.089
NC_020238|YP_007419542.1	NC_020238|YP_007422518.1	0.98
NC_020238|YP_007420233.1	NC_020238|YP_007421809.1	1.52
NC_020238|YP_007419313.1	NC_020238|YP_007420846.1	0.757
NC_020238|YP_007419299.1	NC_020238|YP_007421326.1	1.435
NC_020238|YP_007422302.1	NC_020238|YP_007424033.1	0.096
NC_020238|YP_007421388.1	NC_020238|YP_007423077.1	0.757
NC_020238|YP_007421825.1	NC_020238|YP_007422886.1	0.341
NC_020238|YP_007424554.1	NC_020238|YP_007424852.1	0.805
NC_020238|YP_007420294.1	NC_020238|YP_007420490.1	0.741
NC_020238|YP_007422046.1	NC_020238|YP_007422623.1	0.252
NC_020238|YP_007419313.1	NC_020238|YP_007422892.1	0.757
NC_020238|YP_007420028.1	NC_020238|YP_007423099.1	0.865
NC_020238|YP_007419521.1	NC_020238|YP_007421376.1	1.339
NC_020238|YP_007421429.1	NC_020238|YP_007421438.1	1.199
NC_020238|YP_007421143.1	NC_020238|YP_007422076.1	0.577
NC_020238|YP_007420310.1	NC_020238|YP_007424807.1	0.868
NC_020238|YP_007419896.1	NC_020238|YP_007422892.1	0.757
NC_020238|YP_007420425.1	NC_020238|YP_007424625.1	2.075
NC_020238|YP_007419396.1	NC_020238|YP_007424350.1	0.151
NC_020238|YP_007420846.1	NC_020238|YP_007424027.1	1.162
NC_020238|YP_007419397.1	NC_020238|YP_007421384.1	0.228
NC_020238|YP_007421264.1	NC_020238|YP_007422500.1	1.007
NC_020238|YP_007422608.1	NC_020238|YP_007423429.1	1.188
NC_020238|YP_007422556.1	NC_020238|YP_007422606.1	0.757
NC_020238|YP_007420576.1	NC_020238|YP_007424745.1	0.384
NC_020238|YP_007420670.1	NC_020238|YP_007422463.1	0.74
NC_020238|YP_007421438.1	NC_020238|YP_007421443.1	0.779
NC_020238|YP_007420131.1	NC_020238|YP_007422391.1	0.182
NC_020238|YP_007423139.1	NC_020238|YP_007424563.1	0.345
NC_020238|YP_007420459.1	NC_020238|YP_007424591.1	0.19
NC_020238|YP_007420227.1	NC_020238|YP_007421519.1	0.626
NC_020238|YP_007421143.1	NC_020238|YP_007421740.1	0.502
NC_020238|YP_007421388.1	NC_020238|YP_007421515.1	0.464
NC_020238|YP_007419313.1	NC_020238|YP_007424554.1	0.805
NC_020238|YP_007419872.1	NC_020238|YP_007421365.1	0.244
NC_020238|YP_007419542.1	NC_020238|YP_007421503.1	1.014
NC_020238|YP_007420122.1	NC_020238|YP_007420265.1	0.143
NC_020238|YP_007421334.1	NC_020238|YP_007423906.1	0.507
NC_020238|YP_007421326.1	NC_020238|YP_007421551.1	1.435
NC_020238|YP_007420138.1	NC_020238|YP_007423050.1	0.904
NC_020238|YP_007421153.1	NC_020238|YP_007421677.1	0.633
NC_020238|YP_007421351.1	NC_020238|YP_007424384.1	1.112
NC_020238|YP_007419635.1	NC_020238|YP_007420477.1	2.101
NC_020238|YP_007420770.1	NC_020238|YP_007421175.1	1.192
NC_020238|YP_007420409.1	NC_020238|YP_007422452.1	0.108
NC_020238|YP_007421811.1	NC_020238|YP_007423050.1	1.326
NC_020238|YP_007420020.1	NC_020238|YP_007420026.1	1.758
NC_020238|YP_007421828.1	NC_020238|YP_007421885.1	1.912
NC_020238|YP_007422877.1	NC_020238|YP_007422890.1	0.544
NC_020238|YP_007420074.1	NC_020238|YP_007422195.1	0.619
NC_020238|YP_007420008.1	NC_020238|YP_007420010.1	0.21
NC_020238|YP_007419360.1	NC_020238|YP_007419858.1	0.903
NC_020238|YP_007422379.1	NC_020238|YP_007424495.1	0.952
NC_020238|YP_007420952.1	NC_020238|YP_007424729.1	0.367
NC_020238|YP_007419894.1	NC_020238|YP_007420199.1	1.541
NC_020238|YP_007422365.1	NC_020238|YP_007422871.1	0.956
NC_020238|YP_007421384.1	NC_020238|YP_007424349.1	1.412
NC_020238|YP_007422058.1	NC_020238|YP_007422059.1	0.359
NC_020238|YP_007421910.1	NC_020238|YP_007424273.1	1.083
NC_020238|YP_007422540.1	NC_020238|YP_007422831.1	0.299
NC_020238|YP_007421746.1	NC_020238|YP_007422821.1	0.524
NC_020238|YP_007420035.1	NC_020238|YP_007421327.1	1.389
NC_020238|YP_007421971.1	NC_020238|YP_007424867.1	1.478
NC_020238|YP_007421238.1	NC_020238|YP_007424704.1	0.633
NC_020238|YP_007422452.1	NC_020238|YP_007424209.1	0.206
NC_020238|YP_007422740.1	NC_020238|YP_007424504.1	0.757
NC_020238|YP_007423384.1	NC_020238|YP_007424117.1	1.023
NC_020238|YP_007421654.1	NC_020238|YP_007421785.1	1.096
NC_020238|YP_007420196.1	NC_020238|YP_007421388.1	0.217
NC_020238|YP_007421389.1	NC_020238|YP_007424347.1	0.213
NC_020238|YP_007420433.1	NC_020238|YP_007424617.1	0.723
NC_020238|YP_007419782.1	NC_020238|YP_007421297.1	0.816
NC_020238|YP_007421164.1	NC_020238|YP_007422849.1	0.419
NC_020238|YP_007420113.1	NC_020238|YP_007420386.1	0.074
NC_020238|YP_007420060.1	NC_020238|YP_007420176.1	0.206
NC_020238|YP_007422042.1	NC_020238|YP_007422068.1	1.474
NC_020238|YP_007420935.1	NC_020238|YP_007421742.1	0.35
NC_020238|YP_007419291.1	NC_020238|YP_007422837.1	0.805
NC_020238|YP_007419883.1	NC_020238|YP_007421375.1	1.422
NC_020238|YP_007419904.1	NC_020238|YP_007422256.1	2.009
NC_020238|YP_007421811.1	NC_020238|YP_007424868.1	0.925
NC_020238|YP_007419763.1	NC_020238|YP_007422943.1	0.49
NC_020238|YP_007421150.1	NC_020238|YP_007421151.1	0.13
NC_020238|YP_007419871.1	NC_020238|YP_007421364.1	0.621
NC_020238|YP_007420061.1	NC_020238|YP_007422017.1	0.293
NC_020238|YP_007422104.1	NC_020238|YP_007422953.1	0.164
NC_020238|YP_007419599.1	NC_020238|YP_007420226.1	1.449
NC_020238|YP_007424504.1	NC_020238|YP_007424859.1	0.434
NC_020238|YP_007419397.1	NC_020238|YP_007424349.1	0.201
NC_020238|YP_007419873.1	NC_020238|YP_007421366.1	1.388
NC_020238|YP_007420181.1	NC_020238|YP_007422096.1	0.805
NC_020238|YP_007420421.1	NC_020238|YP_007424629.1	0.259
NC_020238|YP_007422429.1	NC_020238|YP_007422839.1	1.051
NC_020238|YP_007420199.1	NC_020238|YP_007421388.1	0.443
NC_020238|YP_007420226.1	NC_020238|YP_007421519.1	1.449
NC_020238|YP_007421434.1	NC_020238|YP_007421441.1	1.197
NC_020238|YP_007424384.1	NC_020238|YP_007424628.1	0.63
NC_020238|YP_007419599.1	NC_020238|YP_007420227.1	0.626
NC_020238|YP_007422593.1	NC_020238|YP_007423331.1	1.205
NC_020238|YP_007419782.1	NC_020238|YP_007424554.1	0.805
NC_020238|YP_007420196.1	NC_020238|YP_007424554.1	0.217
NC_020238|YP_007419709.1	NC_020238|YP_007421725.1	0.146
NC_020238|YP_007419313.1	NC_020238|YP_007419582.1	0.757
NC_020238|YP_007423669.1	NC_020238|YP_007423747.1	0.281
NC_020238|YP_007422742.1	NC_020238|YP_007424501.1	0.663
NC_020238|YP_007420196.1	NC_020238|YP_007420199.1	0.221
NC_020238|YP_007419366.1	NC_020238|YP_007419493.1	0.221
NC_020238|YP_007422435.1	NC_020238|YP_007424481.1	1.093
NC_020238|YP_007419311.1	NC_020238|YP_007423429.1	1.179
NC_020238|YP_007420024.1	NC_020238|YP_007421774.1	1.149
NC_020238|YP_007420846.1	NC_020238|YP_007424554.1	0.745
NC_020238|YP_007420951.1	NC_020238|YP_007424211.1	0.201
NC_020238|YP_007420581.1	NC_020238|YP_007424309.1	0.805
NC_020238|YP_007421440.1	NC_020238|YP_007421442.1	1.011
NC_020238|YP_007419374.1	NC_020238|YP_007424372.1	0.792
NC_020238|YP_007421152.1	NC_020238|YP_007421955.1	0.316
NC_020238|YP_007422286.1	NC_020238|YP_007422469.1	0.176
NC_020238|YP_007421403.1	NC_020238|YP_007424329.1	1.655
NC_020238|YP_007419313.1	NC_020238|YP_007422606.1	0.816
NC_020238|YP_007421297.1	NC_020238|YP_007422519.1	0.757
NC_020238|YP_007421411.1	NC_020238|YP_007422287.1	0.751
NC_020238|YP_007420226.1	NC_020238|YP_007423758.1	1.449
NC_020238|YP_007423959.1	NC_020238|YP_007423960.1	0.164
NC_020238|YP_007420196.1	NC_020238|YP_007421297.1	0.217
NC_020238|YP_007421388.1	NC_020238|YP_007422892.1	0.757
NC_020238|YP_007421297.1	NC_020238|YP_007424027.1	0.802
NC_020238|YP_007421694.1	NC_020238|YP_007422199.1	0.524
NC_020238|YP_007423414.1	NC_020238|YP_007423608.1	0.45
NC_020238|YP_007419857.1	NC_020238|YP_007424386.1	0.276
NC_020238|YP_007421363.1	NC_020238|YP_007424371.1	0.241
NC_020238|YP_007419862.1	NC_020238|YP_007424380.1	2.06
NC_020238|YP_007421368.1	NC_020238|YP_007424366.1	0.618
NC_020238|YP_007424277.1	NC_020238|YP_007424554.1	0.745
NC_020238|YP_007423412.1	NC_020238|YP_007423413.1	0.445
NC_020238|YP_007419530.1	NC_020238|YP_007419892.1	0.228
NC_020238|YP_007421367.1	NC_020238|YP_007424367.1	1.557
NC_020238|YP_007420242.1	NC_020238|YP_007421931.1	0.442
NC_020238|YP_007421434.1	NC_020238|YP_007421437.1	1.261
NC_020238|YP_007421881.1	NC_020238|YP_007423961.1	1.304
NC_020238|YP_007422507.1	NC_020238|YP_007424243.1	1.145
NC_020238|YP_007419516.1	NC_020238|YP_007419879.1	0.232
NC_020238|YP_007421284.1	NC_020238|YP_007422260.1	0.637
NC_020238|YP_007420060.1	NC_020238|YP_007423572.1	0.185
NC_020238|YP_007420278.1	NC_020238|YP_007424578.1	1.275
NC_020238|YP_007424245.1	NC_020238|YP_007424248.1	1.863
NC_020238|YP_007421079.1	NC_020238|YP_007421317.1	1.374
NC_020238|YP_007420618.1	NC_020238|YP_007421648.1	0.244
NC_020238|YP_007420858.1	NC_020238|YP_007421551.1	0.925
NC_020238|YP_007419360.1	NC_020238|YP_007424628.1	0.712
NC_020238|YP_007419582.1	NC_020238|YP_007419782.1	0.757
NC_020238|YP_007420196.1	NC_020238|YP_007421515.1	0.234
NC_020238|YP_007421550.1	NC_020238|YP_007424867.1	1.469
NC_020238|YP_007419313.1	NC_020238|YP_007420199.1	0.443
NC_020238|YP_007421515.1	NC_020238|YP_007424554.1	0.462
NC_020238|YP_007422846.1	NC_020238|YP_007422890.1	0.484
NC_020238|YP_007419760.1	NC_020238|YP_007422144.1	0.506
NC_020238|YP_007419967.1	NC_020238|YP_007424132.1	1.709
NC_020238|YP_007419853.1	NC_020238|YP_007421344.1	1.017
NC_020238|YP_007419870.1	NC_020238|YP_007421363.1	0.241
NC_020238|YP_007421477.1	NC_020238|YP_007424133.1	1.888
NC_020238|YP_007424711.1	NC_020238|YP_007424714.1	1.406
NC_020238|YP_007419773.1	NC_020238|YP_007422550.1	0.745
NC_020238|YP_007421388.1	NC_020238|YP_007424027.1	0.802
NC_020238|YP_007421215.1	NC_020238|YP_007422748.1	1.171
NC_020238|YP_007422893.1	NC_020238|YP_007424805.1	0.096
NC_020238|YP_007419322.1	NC_020238|YP_007419324.1	0.09
NC_020238|YP_007422701.1	NC_020238|YP_007424009.1	0.652
NC_020238|YP_007420218.1	NC_020238|YP_007422441.1	0.22
NC_020238|YP_007421515.1	NC_020238|YP_007424026.1	1.344
NC_020238|YP_007419967.1	NC_020238|YP_007422938.1	1.804
NC_020238|YP_007421297.1	NC_020238|YP_007421388.1	0.816
NC_020238|YP_007420278.1	NC_020238|YP_007421507.1	0.935
NC_020238|YP_007420181.1	NC_020238|YP_007421284.1	0.797
NC_020238|YP_007419592.1	NC_020238|YP_007421621.1	1.554
NC_020238|YP_007422868.1	NC_020238|YP_007424965.1	0.816
NC_020238|YP_007421520.1	NC_020238|YP_007422871.1	0.956
NC_020238|YP_007420006.1	NC_020238|YP_007420578.1	1.049
NC_020238|YP_007419941.1	NC_020238|YP_007420704.1	1.88
NC_020238|YP_007420048.1	NC_020238|YP_007421876.1	0.299
NC_020238|YP_007419734.1	NC_020238|YP_007424073.1	0.705
NC_020238|YP_007421515.1	NC_020238|YP_007422606.1	0.464
NC_020238|YP_007421655.1	NC_020238|YP_007422256.1	1.255
NC_020238|YP_007420105.1	NC_020238|YP_007420385.1	0.077
NC_020238|YP_007419521.1	NC_020238|YP_007424357.1	1.339
NC_020238|YP_007422308.1	NC_020238|YP_007424554.1	0.745
NC_020238|YP_007421371.1	NC_020238|YP_007424363.1	0.406
NC_020238|YP_007419896.1	NC_020238|YP_007424965.1	0.816
NC_020238|YP_007419967.1	NC_020238|YP_007421478.1	1.579
NC_020238|YP_007420471.1	NC_020238|YP_007424574.1	0.51
NC_020238|YP_007421295.1	NC_020238|YP_007421515.1	1.59
NC_020238|YP_007422830.1	NC_020238|YP_007422833.1	0.999
NC_020238|YP_007421016.1	NC_020238|YP_007421792.1	0.39
NC_020238|YP_007419368.1	NC_020238|YP_007424619.1	0.189
NC_020238|YP_007422199.1	NC_020238|YP_007424117.1	0.883
NC_020238|YP_007419757.1	NC_020238|YP_007419827.1	1.104
NC_020238|YP_007419405.1	NC_020238|YP_007420467.1	0.984
NC_020238|YP_007423077.1	NC_020238|YP_007424965.1	0.757
NC_020238|YP_007419805.1	NC_020238|YP_007420081.1	1.793
NC_020238|YP_007421566.1	NC_020238|YP_007422080.1	0.466
NC_020238|YP_007422868.1	NC_020238|YP_007422892.1	0.757
NC_020238|YP_007419528.1	NC_020238|YP_007421382.1	0.189
NC_020238|YP_007420028.1	NC_020238|YP_007424743.1	0.894
NC_020238|YP_007422700.1	NC_020238|YP_007422765.1	0.287
NC_020238|YP_007419395.1	NC_020238|YP_007419890.1	0.194
NC_020238|YP_007419384.1	NC_020238|YP_007421367.1	1.437
NC_020238|YP_007419383.1	NC_020238|YP_007424368.1	1.045
NC_020238|YP_007419313.1	NC_020238|YP_007423429.1	0.782
NC_020238|YP_007419313.1	NC_020238|YP_007424852.1	0.816
NC_020238|YP_007419529.1	NC_020238|YP_007424350.1	0.138
NC_020238|YP_007422868.1	NC_020238|YP_007424277.1	0.757
